"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"janeiro 2003";"Pernambuco";"3 Indústrias de transformação";"92,5"
"janeiro 2003";"Bahia";"3 Indústrias de transformação";"81,9"
"fevereiro 2003";"Ceará";"3 Indústrias de transformação";"88,3"
"fevereiro 2003";"Pernambuco";"3 Indústrias de transformação";"67,8"
"fevereiro 2003";"Bahia";"3 Indústrias de transformação";"68,4"
"março 2003";"Ceará";"3 Indústrias de transformação";"85,6"
"março 2003";"Pernambuco";"3 Indústrias de transformação";"64,9"
"março 2003";"Bahia";"3 Indústrias de transformação";"80,2"
"abril 2003";"Ceará";"3 Indústrias de transformação";"91,6"
"abril 2003";"Pernambuco";"3 Indústrias de transformação";"63,9"
"abril 2003";"Bahia";"3 Indústrias de transformação";"79,8"
"maio 2003";"Ceará";"3 Indústrias de transformação";"84,9"
"maio 2003";"Pernambuco";"3 Indústrias de transformação";"60,8"
"maio 2003";"Bahia";"3 Indústrias de transformação";"80,6"
"junho 2003";"Ceará";"3 Indústrias de transformação";"83,1"
"junho 2003";"Pernambuco";"3 Indústrias de transformação";"57,7"
"junho 2003";"Bahia";"3 Indústrias de transformação";"76,5"
"julho 2003";"Ceará";"3 Indústrias de transformação";"90,3"
"julho 2003";"Pernambuco";"3 Indústrias de transformação";"69,0"
"julho 2003";"Bahia";"3 Indústrias de transformação";"82,4"
"agosto 2003";"Ceará";"3 Indústrias de transformação";"93,1"
"agosto 2003";"Pernambuco";"3 Indústrias de transformação";"69,4"
"agosto 2003";"Bahia";"3 Indústrias de transformação";"80,1"
"setembro 2003";"Ceará";"3 Indústrias de transformação";"98,0"
"setembro 2003";"Pernambuco";"3 Indústrias de transformação";"84,0"
"setembro 2003";"Bahia";"3 Indústrias de transformação";"85,3"
"outubro 2003";"Ceará";"3 Indústrias de transformação";"108,5"
"outubro 2003";"Pernambuco";"3 Indústrias de transformação";"95,4"
"outubro 2003";"Bahia";"3 Indústrias de transformação";"85,4"
"novembro 2003";"Ceará";"3 Indústrias de transformação";"102,5"
"novembro 2003";"Pernambuco";"3 Indústrias de transformação";"93,1"
"novembro 2003";"Bahia";"3 Indústrias de transformação";"66,4"
"dezembro 2003";"Ceará";"3 Indústrias de transformação";"91,6"
"dezembro 2003";"Pernambuco";"3 Indústrias de transformação";"97,5"
"dezembro 2003";"Bahia";"3 Indústrias de transformação";"76,9"
"janeiro 2004";"Ceará";"3 Indústrias de transformação";"90,4"
"janeiro 2004";"Pernambuco";"3 Indústrias de transformação";"85,7"
"janeiro 2004";"Bahia";"3 Indústrias de transformação";"82,9"
"fevereiro 2004";"Ceará";"3 Indústrias de transformação";"85,8"
"fevereiro 2004";"Pernambuco";"3 Indústrias de transformação";"71,9"
"fevereiro 2004";"Bahia";"3 Indústrias de transformação";"78,1"
"março 2004";"Ceará";"3 Indústrias de transformação";"99,0"
"março 2004";"Pernambuco";"3 Indústrias de transformação";"77,7"
"março 2004";"Bahia";"3 Indústrias de transformação";"89,2"
"abril 2004";"Ceará";"3 Indústrias de transformação";"89,0"
"abril 2004";"Pernambuco";"3 Indústrias de transformação";"67,6"
"abril 2004";"Bahia";"3 Indústrias de transformação";"84,7"
"maio 2004";"Ceará";"3 Indústrias de transformação";"94,6"
"maio 2004";"Pernambuco";"3 Indústrias de transformação";"68,6"
"maio 2004";"Bahia";"3 Indústrias de transformação";"90,3"
"junho 2004";"Ceará";"3 Indústrias de transformação";"94,1"
"junho 2004";"Pernambuco";"3 Indústrias de transformação";"66,6"
"junho 2004";"Bahia";"3 Indústrias de transformação";"93,7"
"julho 2004";"Ceará";"3 Indústrias de transformação";"107,4"
"julho 2004";"Pernambuco";"3 Indústrias de transformação";"70,5"
"julho 2004";"Bahia";"3 Indústrias de transformação";"87,1"
"agosto 2004";"Ceará";"3 Indústrias de transformação";"109,8"
"agosto 2004";"Pernambuco";"3 Indústrias de transformação";"74,7"
"agosto 2004";"Bahia";"3 Indústrias de transformação";"86,3"
"setembro 2004";"Ceará";"3 Indústrias de transformação";"118,1"
"setembro 2004";"Pernambuco";"3 Indústrias de transformação";"87,2"
"setembro 2004";"Bahia";"3 Indústrias de transformação";"88,8"
"outubro 2004";"Ceará";"3 Indústrias de transformação";"122,9"
"outubro 2004";"Pernambuco";"3 Indústrias de transformação";"99,4"
"outubro 2004";"Bahia";"3 Indústrias de transformação";"93,2"
"novembro 2004";"Ceará";"3 Indústrias de transformação";"124,3"
"novembro 2004";"Pernambuco";"3 Indústrias de transformação";"95,8"
"novembro 2004";"Bahia";"3 Indústrias de transformação";"92,2"
"dezembro 2004";"Ceará";"3 Indústrias de transformação";"108,2"
"dezembro 2004";"Pernambuco";"3 Indústrias de transformação";"97,4"
"dezembro 2004";"Bahia";"3 Indústrias de transformação";"90,1"
"janeiro 2005";"Ceará";"3 Indústrias de transformação";"99,3"
"janeiro 2005";"Pernambuco";"3 Indústrias de transformação";"91,9"
"janeiro 2005";"Bahia";"3 Indústrias de transformação";"88,2"
"fevereiro 2005";"Ceará";"3 Indústrias de transformação";"89,1"
"fevereiro 2005";"Pernambuco";"3 Indústrias de transformação";"75,4"
"fevereiro 2005";"Bahia";"3 Indústrias de transformação";"81,3"
"março 2005";"Ceará";"3 Indústrias de transformação";"96,7"
"março 2005";"Pernambuco";"3 Indústrias de transformação";"77,2"
"março 2005";"Bahia";"3 Indústrias de transformação";"90,1"
"abril 2005";"Ceará";"3 Indústrias de transformação";"99,2"
"abril 2005";"Pernambuco";"3 Indústrias de transformação";"66,2"
"abril 2005";"Bahia";"3 Indústrias de transformação";"90,4"
"maio 2005";"Ceará";"3 Indústrias de transformação";"99,7"
"maio 2005";"Pernambuco";"3 Indústrias de transformação";"68,7"
"maio 2005";"Bahia";"3 Indústrias de transformação";"89,8"
"junho 2005";"Ceará";"3 Indústrias de transformação";"95,5"
"junho 2005";"Pernambuco";"3 Indústrias de transformação";"66,9"
"junho 2005";"Bahia";"3 Indústrias de transformação";"91,9"
"julho 2005";"Ceará";"3 Indústrias de transformação";"101,1"
"julho 2005";"Pernambuco";"3 Indústrias de transformação";"71,8"
"julho 2005";"Bahia";"3 Indústrias de transformação";"96,4"
"agosto 2005";"Ceará";"3 Indústrias de transformação";"106,2"
"agosto 2005";"Pernambuco";"3 Indústrias de transformação";"77,6"
"agosto 2005";"Bahia";"3 Indústrias de transformação";"97,9"
"setembro 2005";"Ceará";"3 Indústrias de transformação";"103,3"
"setembro 2005";"Pernambuco";"3 Indústrias de transformação";"85,0"
"setembro 2005";"Bahia";"3 Indústrias de transformação";"94,1"
"outubro 2005";"Ceará";"3 Indústrias de transformação";"107,5"
"outubro 2005";"Pernambuco";"3 Indústrias de transformação";"97,3"
"outubro 2005";"Bahia";"3 Indústrias de transformação";"95,2"
"novembro 2005";"Ceará";"3 Indústrias de transformação";"115,3"
"novembro 2005";"Pernambuco";"3 Indústrias de transformação";"107,9"
"novembro 2005";"Bahia";"3 Indústrias de transformação";"92,3"
"dezembro 2005";"Ceará";"3 Indústrias de transformação";"99,1"
"dezembro 2005";"Pernambuco";"3 Indústrias de transformação";"105,7"
"dezembro 2005";"Bahia";"3 Indústrias de transformação";"99,1"
"janeiro 2006";"Ceará";"3 Indústrias de transformação";"108,3"
"janeiro 2006";"Pernambuco";"3 Indústrias de transformação";"95,1"
"janeiro 2006";"Bahia";"3 Indústrias de transformação";"95,1"
"fevereiro 2006";"Ceará";"3 Indústrias de transformação";"96,6"
"fevereiro 2006";"Pernambuco";"3 Indústrias de transformação";"76,0"
"fevereiro 2006";"Bahia";"3 Indústrias de transformação";"87,5"
"março 2006";"Ceará";"3 Indústrias de transformação";"109,2"
"março 2006";"Pernambuco";"3 Indústrias de transformação";"79,2"
"março 2006";"Bahia";"3 Indústrias de transformação";"96,3"
"abril 2006";"Ceará";"3 Indústrias de transformação";"99,4"
"abril 2006";"Pernambuco";"3 Indústrias de transformação";"71,7"
"abril 2006";"Bahia";"3 Indústrias de transformação";"95,7"
"maio 2006";"Ceará";"3 Indústrias de transformação";"104,8"
"maio 2006";"Pernambuco";"3 Indústrias de transformação";"70,6"
"maio 2006";"Bahia";"3 Indústrias de transformação";"97,8"
"junho 2006";"Ceará";"3 Indústrias de transformação";"102,7"
"junho 2006";"Pernambuco";"3 Indústrias de transformação";"71,8"
"junho 2006";"Bahia";"3 Indústrias de transformação";"93,1"
"julho 2006";"Ceará";"3 Indústrias de transformação";"114,4"
"julho 2006";"Pernambuco";"3 Indústrias de transformação";"75,4"
"julho 2006";"Bahia";"3 Indústrias de transformação";"95,0"
"agosto 2006";"Ceará";"3 Indústrias de transformação";"113,7"
"agosto 2006";"Pernambuco";"3 Indústrias de transformação";"78,8"
"agosto 2006";"Bahia";"3 Indústrias de transformação";"98,7"
"setembro 2006";"Ceará";"3 Indústrias de transformação";"112,8"
"setembro 2006";"Pernambuco";"3 Indústrias de transformação";"89,9"
"setembro 2006";"Bahia";"3 Indústrias de transformação";"97,4"
"outubro 2006";"Ceará";"3 Indústrias de transformação";"118,7"
"outubro 2006";"Pernambuco";"3 Indústrias de transformação";"107,9"
"outubro 2006";"Bahia";"3 Indústrias de transformação";"99,9"
"novembro 2006";"Ceará";"3 Indústrias de transformação";"120,9"
"novembro 2006";"Pernambuco";"3 Indústrias de transformação";"110,4"
"novembro 2006";"Bahia";"3 Indústrias de transformação";"97,4"
"dezembro 2006";"Ceará";"3 Indústrias de transformação";"104,4"
"dezembro 2006";"Pernambuco";"3 Indústrias de transformação";"107,0"
"dezembro 2006";"Bahia";"3 Indústrias de transformação";"91,4"
"janeiro 2007";"Ceará";"3 Indústrias de transformação";"103,3"
"janeiro 2007";"Pernambuco";"3 Indústrias de transformação";"97,9"
"janeiro 2007";"Bahia";"3 Indústrias de transformação";"100,7"
"fevereiro 2007";"Ceará";"3 Indústrias de transformação";"97,9"
"fevereiro 2007";"Pernambuco";"3 Indústrias de transformação";"80,6"
"fevereiro 2007";"Bahia";"3 Indústrias de transformação";"87,1"
"março 2007";"Ceará";"3 Indústrias de transformação";"106,9"
"março 2007";"Pernambuco";"3 Indústrias de transformação";"83,0"
"março 2007";"Bahia";"3 Indústrias de transformação";"95,8"
"abril 2007";"Ceará";"3 Indústrias de transformação";"100,1"
"abril 2007";"Pernambuco";"3 Indústrias de transformação";"75,5"
"abril 2007";"Bahia";"3 Indústrias de transformação";"87,5"
"maio 2007";"Ceará";"3 Indústrias de transformação";"111,2"
"maio 2007";"Pernambuco";"3 Indústrias de transformação";"77,5"
"maio 2007";"Bahia";"3 Indústrias de transformação";"98,2"
"junho 2007";"Ceará";"3 Indústrias de transformação";"105,1"
"junho 2007";"Pernambuco";"3 Indústrias de transformação";"75,5"
"junho 2007";"Bahia";"3 Indústrias de transformação";"95,6"
"julho 2007";"Ceará";"3 Indústrias de transformação";"109,2"
"julho 2007";"Pernambuco";"3 Indústrias de transformação";"77,0"
"julho 2007";"Bahia";"3 Indústrias de transformação";"102,6"
"agosto 2007";"Ceará";"3 Indústrias de transformação";"112,7"
"agosto 2007";"Pernambuco";"3 Indústrias de transformação";"81,1"
"agosto 2007";"Bahia";"3 Indústrias de transformação";"99,4"
"setembro 2007";"Ceará";"3 Indústrias de transformação";"114,0"
"setembro 2007";"Pernambuco";"3 Indústrias de transformação";"88,9"
"setembro 2007";"Bahia";"3 Indústrias de transformação";"95,1"
"outubro 2007";"Ceará";"3 Indústrias de transformação";"125,9"
"outubro 2007";"Pernambuco";"3 Indústrias de transformação";"109,3"
"outubro 2007";"Bahia";"3 Indústrias de transformação";"103,5"
"novembro 2007";"Ceará";"3 Indústrias de transformação";"123,4"
"novembro 2007";"Pernambuco";"3 Indústrias de transformação";"113,7"
"novembro 2007";"Bahia";"3 Indústrias de transformação";"99,7"
"dezembro 2007";"Ceará";"3 Indústrias de transformação";"107,6"
"dezembro 2007";"Pernambuco";"3 Indústrias de transformação";"114,1"
"dezembro 2007";"Bahia";"3 Indústrias de transformação";"99,3"
"janeiro 2008";"Ceará";"3 Indústrias de transformação";"98,9"
"janeiro 2008";"Pernambuco";"3 Indústrias de transformação";"110,9"
"janeiro 2008";"Bahia";"3 Indústrias de transformação";"100,8"
"fevereiro 2008";"Ceará";"3 Indústrias de transformação";"103,9"
"fevereiro 2008";"Pernambuco";"3 Indústrias de transformação";"98,5"
"fevereiro 2008";"Bahia";"3 Indústrias de transformação";"97,4"
"março 2008";"Ceará";"3 Indústrias de transformação";"114,2"
"março 2008";"Pernambuco";"3 Indústrias de transformação";"92,1"
"março 2008";"Bahia";"3 Indústrias de transformação";"95,4"
"abril 2008";"Ceará";"3 Indústrias de transformação";"106,4"
"abril 2008";"Pernambuco";"3 Indústrias de transformação";"79,7"
"abril 2008";"Bahia";"3 Indústrias de transformação";"99,6"
"maio 2008";"Ceará";"3 Indústrias de transformação";"103,3"
"maio 2008";"Pernambuco";"3 Indústrias de transformação";"76,2"
"maio 2008";"Bahia";"3 Indústrias de transformação";"103,3"
"junho 2008";"Ceará";"3 Indústrias de transformação";"108,2"
"junho 2008";"Pernambuco";"3 Indústrias de transformação";"77,6"
"junho 2008";"Bahia";"3 Indústrias de transformação";"94,3"
"julho 2008";"Ceará";"3 Indústrias de transformação";"114,8"
"julho 2008";"Pernambuco";"3 Indústrias de transformação";"78,8"
"julho 2008";"Bahia";"3 Indústrias de transformação";"102,0"
"agosto 2008";"Ceará";"3 Indústrias de transformação";"119,2"
"agosto 2008";"Pernambuco";"3 Indústrias de transformação";"84,2"
"agosto 2008";"Bahia";"3 Indústrias de transformação";"105,9"
"setembro 2008";"Ceará";"3 Indústrias de transformação";"117,5"
"setembro 2008";"Pernambuco";"3 Indústrias de transformação";"98,9"
"setembro 2008";"Bahia";"3 Indústrias de transformação";"105,0"
"outubro 2008";"Ceará";"3 Indústrias de transformação";"128,1"
"outubro 2008";"Pernambuco";"3 Indústrias de transformação";"112,7"
"outubro 2008";"Bahia";"3 Indústrias de transformação";"103,2"
"novembro 2008";"Ceará";"3 Indústrias de transformação";"118,3"
"novembro 2008";"Pernambuco";"3 Indústrias de transformação";"111,9"
"novembro 2008";"Bahia";"3 Indústrias de transformação";"97,1"
"dezembro 2008";"Ceará";"3 Indústrias de transformação";"100,2"
"dezembro 2008";"Pernambuco";"3 Indústrias de transformação";"107,6"
"dezembro 2008";"Bahia";"3 Indústrias de transformação";"84,6"
"janeiro 2009";"Ceará";"3 Indústrias de transformação";"96,0"
"janeiro 2009";"Pernambuco";"3 Indústrias de transformação";"104,2"
"janeiro 2009";"Bahia";"3 Indústrias de transformação";"82,2"
"fevereiro 2009";"Ceará";"3 Indústrias de transformação";"93,5"
"fevereiro 2009";"Pernambuco";"3 Indústrias de transformação";"80,8"
"fevereiro 2009";"Bahia";"3 Indústrias de transformação";"87,6"
"março 2009";"Ceará";"3 Indústrias de transformação";"107,0"
"março 2009";"Pernambuco";"3 Indústrias de transformação";"85,3"
"março 2009";"Bahia";"3 Indústrias de transformação";"92,7"
"abril 2009";"Ceará";"3 Indústrias de transformação";"102,9"
"abril 2009";"Pernambuco";"3 Indústrias de transformação";"73,7"
"abril 2009";"Bahia";"3 Indústrias de transformação";"75,0"
"maio 2009";"Ceará";"3 Indústrias de transformação";"96,9"
"maio 2009";"Pernambuco";"3 Indústrias de transformação";"72,1"
"maio 2009";"Bahia";"3 Indústrias de transformação";"87,5"
"junho 2009";"Ceará";"3 Indústrias de transformação";"97,4"
"junho 2009";"Pernambuco";"3 Indústrias de transformação";"72,7"
"junho 2009";"Bahia";"3 Indústrias de transformação";"95,9"
"julho 2009";"Ceará";"3 Indústrias de transformação";"107,3"
"julho 2009";"Pernambuco";"3 Indústrias de transformação";"76,1"
"julho 2009";"Bahia";"3 Indústrias de transformação";"89,9"
"agosto 2009";"Ceará";"3 Indústrias de transformação";"107,2"
"agosto 2009";"Pernambuco";"3 Indústrias de transformação";"84,7"
"agosto 2009";"Bahia";"3 Indústrias de transformação";"99,7"
"setembro 2009";"Ceará";"3 Indústrias de transformação";"112,2"
"setembro 2009";"Pernambuco";"3 Indústrias de transformação";"99,0"
"setembro 2009";"Bahia";"3 Indústrias de transformação";"99,9"
"outubro 2009";"Ceará";"3 Indústrias de transformação";"125,2"
"outubro 2009";"Pernambuco";"3 Indústrias de transformação";"113,2"
"outubro 2009";"Bahia";"3 Indústrias de transformação";"103,1"
"novembro 2009";"Ceará";"3 Indústrias de transformação";"126,2"
"novembro 2009";"Pernambuco";"3 Indústrias de transformação";"118,4"
"novembro 2009";"Bahia";"3 Indústrias de transformação";"101,5"
"dezembro 2009";"Ceará";"3 Indústrias de transformação";"112,6"
"dezembro 2009";"Pernambuco";"3 Indústrias de transformação";"113,5"
"dezembro 2009";"Bahia";"3 Indústrias de transformação";"105,3"
"janeiro 2010";"Ceará";"3 Indústrias de transformação";"113,0"
"janeiro 2010";"Pernambuco";"3 Indústrias de transformação";"103,4"
"janeiro 2010";"Bahia";"3 Indústrias de transformação";"103,1"
"fevereiro 2010";"Ceará";"3 Indústrias de transformação";"105,8"
"fevereiro 2010";"Pernambuco";"3 Indústrias de transformação";"98,3"
"fevereiro 2010";"Bahia";"3 Indústrias de transformação";"94,4"
"março 2010";"Ceará";"3 Indústrias de transformação";"118,9"
"março 2010";"Pernambuco";"3 Indústrias de transformação";"104,1"
"março 2010";"Bahia";"3 Indústrias de transformação";"102,2"
"abril 2010";"Ceará";"3 Indústrias de transformação";"116,2"
"abril 2010";"Pernambuco";"3 Indústrias de transformação";"88,1"
"abril 2010";"Bahia";"3 Indústrias de transformação";"98,2"
"maio 2010";"Ceará";"3 Indústrias de transformação";"113,8"
"maio 2010";"Pernambuco";"3 Indústrias de transformação";"87,4"
"maio 2010";"Bahia";"3 Indústrias de transformação";"106,8"
"junho 2010";"Ceará";"3 Indústrias de transformação";"117,0"
"junho 2010";"Pernambuco";"3 Indústrias de transformação";"85,2"
"junho 2010";"Bahia";"3 Indústrias de transformação";"97,7"
"julho 2010";"Ceará";"3 Indústrias de transformação";"120,1"
"julho 2010";"Pernambuco";"3 Indústrias de transformação";"85,2"
"julho 2010";"Bahia";"3 Indústrias de transformação";"106,0"
"agosto 2010";"Ceará";"3 Indústrias de transformação";"118,6"
"agosto 2010";"Pernambuco";"3 Indústrias de transformação";"88,7"
"agosto 2010";"Bahia";"3 Indústrias de transformação";"103,7"
"setembro 2010";"Ceará";"3 Indústrias de transformação";"119,9"
"setembro 2010";"Pernambuco";"3 Indústrias de transformação";"102,5"
"setembro 2010";"Bahia";"3 Indústrias de transformação";"98,5"
"outubro 2010";"Ceará";"3 Indústrias de transformação";"118,6"
"outubro 2010";"Pernambuco";"3 Indústrias de transformação";"115,2"
"outubro 2010";"Bahia";"3 Indústrias de transformação";"108,8"
"novembro 2010";"Ceará";"3 Indústrias de transformação";"118,9"
"novembro 2010";"Pernambuco";"3 Indústrias de transformação";"118,7"
"novembro 2010";"Bahia";"3 Indústrias de transformação";"97,9"
"dezembro 2010";"Ceará";"3 Indústrias de transformação";"101,1"
"dezembro 2010";"Pernambuco";"3 Indústrias de transformação";"113,4"
"dezembro 2010";"Bahia";"3 Indústrias de transformação";"94,2"
"janeiro 2011";"Ceará";"3 Indústrias de transformação";"94,7"
"janeiro 2011";"Pernambuco";"3 Indústrias de transformação";"99,2"
"janeiro 2011";"Bahia";"3 Indústrias de transformação";"92,4"
"fevereiro 2011";"Ceará";"3 Indústrias de transformação";"100,0"
"fevereiro 2011";"Pernambuco";"3 Indústrias de transformação";"94,2"
"fevereiro 2011";"Bahia";"3 Indústrias de transformação";"78,7"
"março 2011";"Ceará";"3 Indústrias de transformação";"102,9"
"março 2011";"Pernambuco";"3 Indústrias de transformação";"96,6"
"março 2011";"Bahia";"3 Indústrias de transformação";"97,7"
"abril 2011";"Ceará";"3 Indústrias de transformação";"92,3"
"abril 2011";"Pernambuco";"3 Indústrias de transformação";"80,9"
"abril 2011";"Bahia";"3 Indústrias de transformação";"93,4"
"maio 2011";"Ceará";"3 Indústrias de transformação";"98,1"
"maio 2011";"Pernambuco";"3 Indústrias de transformação";"82,4"
"maio 2011";"Bahia";"3 Indústrias de transformação";"103,2"
"junho 2011";"Ceará";"3 Indústrias de transformação";"95,9"
"junho 2011";"Pernambuco";"3 Indústrias de transformação";"85,7"
"junho 2011";"Bahia";"3 Indústrias de transformação";"102,9"
"julho 2011";"Ceará";"3 Indústrias de transformação";"94,9"
"julho 2011";"Pernambuco";"3 Indústrias de transformação";"85,7"
"julho 2011";"Bahia";"3 Indústrias de transformação";"99,2"
"agosto 2011";"Ceará";"3 Indústrias de transformação";"103,6"
"agosto 2011";"Pernambuco";"3 Indústrias de transformação";"91,0"
"agosto 2011";"Bahia";"3 Indústrias de transformação";"101,4"
"setembro 2011";"Ceará";"3 Indústrias de transformação";"106,5"
"setembro 2011";"Pernambuco";"3 Indústrias de transformação";"107,5"
"setembro 2011";"Bahia";"3 Indústrias de transformação";"96,7"
"outubro 2011";"Ceará";"3 Indústrias de transformação";"109,3"
"outubro 2011";"Pernambuco";"3 Indústrias de transformação";"119,5"
"outubro 2011";"Bahia";"3 Indústrias de transformação";"104,1"
"novembro 2011";"Ceará";"3 Indústrias de transformação";"109,6"
"novembro 2011";"Pernambuco";"3 Indústrias de transformação";"120,1"
"novembro 2011";"Bahia";"3 Indústrias de transformação";"91,9"
"dezembro 2011";"Ceará";"3 Indústrias de transformação";"95,1"
"dezembro 2011";"Pernambuco";"3 Indústrias de transformação";"117,1"
"dezembro 2011";"Bahia";"3 Indústrias de transformação";"88,3"
"janeiro 2012";"Ceará";"3 Indústrias de transformação";"91,2"
"janeiro 2012";"Pernambuco";"3 Indústrias de transformação";"111,3"
"janeiro 2012";"Bahia";"3 Indústrias de transformação";"96,4"
"fevereiro 2012";"Ceará";"3 Indústrias de transformação";"90,3"
"fevereiro 2012";"Pernambuco";"3 Indústrias de transformação";"103,5"
"fevereiro 2012";"Bahia";"3 Indústrias de transformação";"90,5"
"março 2012";"Ceará";"3 Indústrias de transformação";"100,8"
"março 2012";"Pernambuco";"3 Indústrias de transformação";"99,1"
"março 2012";"Bahia";"3 Indústrias de transformação";"97,7"
"abril 2012";"Ceará";"3 Indústrias de transformação";"89,4"
"abril 2012";"Pernambuco";"3 Indústrias de transformação";"84,5"
"abril 2012";"Bahia";"3 Indústrias de transformação";"93,2"
"maio 2012";"Ceará";"3 Indústrias de transformação";"97,0"
"maio 2012";"Pernambuco";"3 Indústrias de transformação";"87,2"
"maio 2012";"Bahia";"3 Indústrias de transformação";"105,0"
"junho 2012";"Ceará";"3 Indústrias de transformação";"91,0"
"junho 2012";"Pernambuco";"3 Indústrias de transformação";"83,4"
"junho 2012";"Bahia";"3 Indústrias de transformação";"98,0"
"julho 2012";"Ceará";"3 Indústrias de transformação";"99,5"
"julho 2012";"Pernambuco";"3 Indústrias de transformação";"82,5"
"julho 2012";"Bahia";"3 Indústrias de transformação";"100,6"
"agosto 2012";"Ceará";"3 Indústrias de transformação";"104,0"
"agosto 2012";"Pernambuco";"3 Indústrias de transformação";"91,0"
"agosto 2012";"Bahia";"3 Indústrias de transformação";"103,2"
"setembro 2012";"Ceará";"3 Indústrias de transformação";"107,2"
"setembro 2012";"Pernambuco";"3 Indústrias de transformação";"102,7"
"setembro 2012";"Bahia";"3 Indústrias de transformação";"98,8"
"outubro 2012";"Ceará";"3 Indústrias de transformação";"115,6"
"outubro 2012";"Pernambuco";"3 Indústrias de transformação";"123,9"
"outubro 2012";"Bahia";"3 Indústrias de transformação";"106,2"
"novembro 2012";"Ceará";"3 Indústrias de transformação";"117,9"
"novembro 2012";"Pernambuco";"3 Indústrias de transformação";"116,8"
"novembro 2012";"Bahia";"3 Indústrias de transformação";"105,4"
"dezembro 2012";"Ceará";"3 Indústrias de transformação";"96,2"
"dezembro 2012";"Pernambuco";"3 Indústrias de transformação";"114,2"
"dezembro 2012";"Bahia";"3 Indústrias de transformação";"105,0"
"janeiro 2013";"Ceará";"3 Indústrias de transformação";"105,1"
"janeiro 2013";"Pernambuco";"3 Indústrias de transformação";"110,7"
"janeiro 2013";"Bahia";"3 Indústrias de transformação";"108,7"
"fevereiro 2013";"Ceará";"3 Indústrias de transformação";"94,6"
"fevereiro 2013";"Pernambuco";"3 Indústrias de transformação";"92,9"
"fevereiro 2013";"Bahia";"3 Indústrias de transformação";"95,4"
"março 2013";"Ceará";"3 Indústrias de transformação";"101,4"
"março 2013";"Pernambuco";"3 Indústrias de transformação";"91,3"
"março 2013";"Bahia";"3 Indústrias de transformação";"103,9"
"abril 2013";"Ceará";"3 Indústrias de transformação";"106,0"
"abril 2013";"Pernambuco";"3 Indústrias de transformação";"87,6"
"abril 2013";"Bahia";"3 Indústrias de transformação";"108,1"
"maio 2013";"Ceará";"3 Indústrias de transformação";"103,8"
"maio 2013";"Pernambuco";"3 Indústrias de transformação";"88,5"
