"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"novembro 2002";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2002";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2002";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2002";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2002";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2002";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2003";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2003";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2003";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2004";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2004";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2004";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2005";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2005";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2005";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2006";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2006";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2006";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2007";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2007";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2007";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2008";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2008";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"dezembro 2008";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"janeiro 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"fevereiro 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"março 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"abril 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"maio 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"junho 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"julho 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"agosto 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"setembro 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2009";"Pernambuco";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"outubro 2009";"Bahia";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
"novembro 2009";"Ceará";"3.21 Fabricação de produtos farmoquímicos e farmacêuticos";"-"
